passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
8240,Madhav Kalla,2023-02-27,63.00,1942.31,3.83
8241,Zoya Dani,2023-04-10,14.00,785.81,3.11
8242,Alisha Chhabra,2023-04-25,92.00,644.75,3.51
8243,Pranay Mahal,2022-12-10,32.00,1111.58,3.90
8244,Jayant Seth,2023-05-01,89.00,1172.51,3.60
8245,Mehul Dhar,2023-05-05,89.00,579.15,4.83
8246,Khushi Sathe,2022-08-20,38.00,709.09,4.07
8247,Zaina Mall,2022-10-11,96.00,889.15,4.97
8248,Badal Gala,2023-02-25,45.00,900.03,4.31
8249,Shaan Bassi,2023-02-02,54.00,705.36,3.13
8250,Veer Majumdar,2023-01-01,95.00,1608.96,4.34
8251,Mehul Iyer,2023-02-27,19.00,1554.50,4.12
8252,Samaira Bhakta,2023-06-06,43.00,697.92,3.98
8253,Samarth Sampath,2023-01-30,91.00,1152.27,4.19
8254,Nitya Barad,2022-10-21,85.00,618.37,3.05
8255,Ahana  Singhal,2023-04-21,75.00,1299.14,3.52
8256,Nishith Ramaswamy,2022-11-25,39.00,282.49,4.26
8257,Vidur Talwar,2022-11-27,93.00,1522.35,3.46
8258,Kiaan Chokshi,2023-03-26,32.00,1213.17,4.26
8259,Riya Kunda,2023-04-08,24.00,1299.82,4.47
8260,Ehsaan Dayal,2023-04-20,78.00,1429.20,4.08
8261,Ivan Sekhon,2023-03-30,27.00,316.16,4.38
8262,Yuvraj  De,2023-03-18,26.00,1405.30,4.03
8263,Arnav Choudhury,2023-04-01,90.00,1959.99,4.31
8264,Rohan Ramesh,2022-11-17,97.00,554.91,4.01
8265,Divit Gupta,2023-05-28,81.00,1899.03,3.52
8266,Himmat Sarin,2023-01-28,80.00,253.56,3.07
8267,Misha Kata,2023-05-10,34.00,1983.20,3.76
8268,Anika Date,2023-03-25,27.00,206.92,4.15
8269,Kanav Swaminathan,2022-09-24,39.00,1179.30,4.25
8270,Manikya Gole,2023-04-25,32.00,1268.62,4.07
8271,Arhaan Bahri,2022-12-03,86.00,1409.90,4.85
8272,Vardaniya Devan,2023-04-07,30.00,621.08,4.00
8273,Suhana Shan,2023-06-07,66.00,1334.41,3.84
8274,Navya Rao,2022-11-29,30.00,464.75,4.23
8275,Darshit Wason,2023-06-22,31.00,643.40,3.16
8276,Anya Atwal,2022-12-04,50.00,822.25,3.61
8277,Romil Shanker,2022-10-20,96.00,1244.34,3.57
8278,Raghav Bhatt,2022-09-24,61.00,1147.86,3.85
8279,Jivin Bahri,2022-09-26,33.00,1188.50,4.54
8280,Dhruv Gade,2023-01-18,89.00,1060.39,4.22
8281,Ojas Golla,2022-10-14,12.00,1072.28,3.34
8282,Navya D’Alia,2023-07-11,29.00,886.89,4.61
8283,Ivana Dada,2023-01-27,34.00,1039.79,4.55
8284,Nirvaan Kaur,2023-04-14,82.00,552.63,4.96
8285,Anvi Balakrishnan,2023-03-17,17.00,432.41,4.31
8286,Anaya Dani,2023-04-05,81.00,966.02,3.42
8287,Mamooty Khanna,2022-09-15,89.00,1401.87,4.28
8288,Dishani Agrawal,2022-10-26,50.00,1870.88,3.72
8289,Faiyaz Tailor,2023-05-16,73.00,162.93,4.74
8290,Adah Mani,2022-09-23,14.00,1676.86,3.34
8291,Saksham Kanda,2022-12-07,92.00,621.54,3.62
8292,Kimaya Malhotra,2023-04-05,100.00,1420.85,3.33
8293,Piya Banik,2023-02-23,83.00,295.62,4.27
8294,Gokul Wali,2023-04-12,77.00,1340.98,4.33
8295,Badal Borah,2023-03-17,77.00,1355.04,3.47
8296,Romil Sampath,2023-01-26,73.00,664.71,3.31
8297,Aarav Butala,2023-04-30,10.00,105.12,3.86
8298,Kaira Dara,2022-10-23,82.00,1760.92,4.95
8299,Ojas Garde,2022-10-23,89.00,1247.92,3.79
8300,Priyansh Ramakrishnan,2023-01-07,84.00,1958.97,3.82
8301,Hiran Sethi,2023-07-09,46.00,1217.71,3.16
8302,Prerak Chaudhari,2023-03-21,79.00,235.47,4.63
8303,Aniruddh Ranganathan,2023-04-21,82.00,668.43,4.01
8304,Ivana Jaggi,2023-03-26,46.00,1223.31,4.82
8305,Nakul Banerjee,2023-04-09,57.00,1814.69,4.73
8306,Nitara Chaudhari,2022-09-09,94.00,1247.87,4.35
8307,Elakshi Subramanian,2023-02-17,23.00,340.82,4.39
8308,Vritika Mangal,2023-05-11,95.00,1462.33,4.73
8309,Piya Sawhney,2023-01-16,11.00,556.32,3.19
8310,Lavanya Venkatesh,2023-06-26,41.00,1838.62,4.13
8311,Pihu Aggarwal,2022-11-19,90.00,739.92,3.59
8312,Zara Suresh,2023-06-09,20.00,553.80,4.84
8313,Indrajit Shere,2023-07-10,80.00,615.20,4.26
8314,Taran Shukla,2022-08-18,32.00,1219.69,4.01
8315,Shaan Sampath,2023-05-08,77.00,1622.82,4.26
8316,Bhavin Gulati,2023-07-10,59.00,650.50,3.08
8317,Anika Loke,2023-05-28,30.00,522.60,4.51
8318,Seher Mannan,2023-01-14,26.00,1146.48,4.60
8319,Ayesha Dhawan,2022-09-11,15.00,1620.07,3.49
8320,Khushi Lall,2023-06-05,12.00,781.39,3.80
8321,Nayantara Magar,2023-04-21,82.00,456.71,4.48
8322,Aarna Choudhury,2022-12-23,32.00,1758.60,4.16
8323,Aarav Ratta,2022-09-05,87.00,744.33,4.02
8324,Jivin Iyer,2022-08-17,31.00,1028.80,3.42
8325,Dhanuk Halder,2022-10-07,90.00,403.19,4.94
8326,Lavanya Uppal,2022-09-08,40.00,1867.78,3.93
8327,Madhav Ramesh,2023-02-11,34.00,249.99,4.87
8328,Nishith Dyal,2022-09-12,83.00,517.72,4.09
8329,Vanya Desai,2023-01-06,81.00,1623.77,4.47
8330,Shray Bora,2022-12-21,80.00,1083.28,3.62
8331,Shamik Jayaraman,2023-04-29,46.00,1105.35,4.76
8332,Madhav Walla,2023-02-21,27.00,299.95,4.85
8333,Misha Ramaswamy,2023-06-12,20.00,1022.54,3.98
8334,Advika Srivastava,2022-11-30,29.00,1290.62,4.24
8335,Pihu Ratta,2023-05-31,63.00,755.89,3.87
8336,Kimaya Sachar,2022-09-08,38.00,1971.91,4.69
8337,Saksham Dash,2022-09-01,72.00,1679.66,3.94
8338,Eshani Setty,2023-04-14,56.00,735.25,3.46
8339,Rohan Sha,2023-04-25,16.00,867.38,3.76
8340,Shalv Mand,2023-01-06,80.00,1532.05,3.61
8341,Arhaan Devan,2023-06-05,22.00,504.55,4.80
8342,Sahil Vyas,2023-01-19,21.00,837.09,3.18
8343,Farhan Saran,2023-01-27,81.00,686.78,3.16
8344,Kartik Saxena,2022-10-20,58.00,759.42,3.80
8345,Madhav Varghese,2022-08-18,41.00,371.46,3.95
8346,Eva Mandal,2022-09-29,12.00,399.75,3.69
8347,Riaan Kota,2023-01-13,62.00,1038.69,3.24
8348,Gatik Kala,2023-06-03,29.00,574.62,4.78
8349,Rati Apte,2023-02-01,21.00,1017.94,4.16
8350,Nitara Virk,2023-02-04,98.00,1321.56,4.48
8351,Darshit Brahmbhatt,2023-05-14,86.00,1367.82,4.41
8352,Farhan Shanker,2022-10-22,36.00,201.77,4.16
8353,Indrans Chanda,2022-08-26,77.00,743.73,4.31
8354,Yasmin Tandon,2023-03-10,17.00,1231.80,3.49
8355,Elakshi Cherian,2022-08-10,12.00,525.44,4.55
8356,Veer Cherian,2022-08-18,17.00,1786.31,3.84
8357,Yasmin Basu,2022-12-12,12.00,1947.49,3.94
8358,Anvi Mammen,2023-03-13,20.00,685.52,3.10
8359,Kavya Jhaveri,2023-06-17,34.00,295.63,3.66
8360,Seher Chaudhuri,2023-06-12,12.00,554.64,3.45
8361,Indrans Halder,2023-04-26,79.00,180.45,3.20
8362,Vanya Kar,2023-01-17,33.00,1784.66,4.69
8363,Priyansh Kaur,2023-07-02,96.00,1049.83,4.79
8364,Riaan Bhardwaj,2023-06-29,52.00,1993.51,3.08
8365,Divit Luthra,2022-12-09,55.00,1678.67,4.56
8366,Nitara Bahl,2022-08-30,42.00,234.58,3.69
8367,Alisha Kadakia,2022-10-13,40.00,1726.91,4.97
8368,Khushi Mann,2023-02-11,39.00,1793.52,4.89
8369,Drishya Kadakia,2023-01-22,42.00,499.28,4.66
8370,Manjari Ghosh,2023-06-03,47.00,1691.96,4.37
8371,Romil Chander,2023-04-30,72.00,1810.47,4.16
8372,Misha Gupta,2023-06-08,73.00,908.89,3.05
8373,Vihaan Dugal,2022-09-15,71.00,1567.91,3.62
8374,Taimur Gour,2023-04-29,66.00,839.85,3.93
8375,Jayesh Doshi,2022-10-20,17.00,643.56,3.36
8376,Anay Lanka,2023-06-19,15.00,992.33,4.34
8377,Azad Rout,2023-04-15,90.00,1990.23,3.15
8378,Abram Dugal,2022-11-14,95.00,1887.01,3.25
8379,Shayak Banik,2023-03-16,14.00,664.38,3.79
8380,Amira Bhagat,2023-04-24,65.00,1624.66,4.05
8381,Bhavin Suresh,2023-06-14,65.00,1332.80,4.78
8382,Anika Uppal,2023-05-09,57.00,424.78,3.03
8383,Rhea Rama,2023-04-25,51.00,1554.38,3.47
8384,Trisha Samra,2023-07-06,15.00,1665.64,4.54
8385,Anya Dada,2023-01-19,36.00,1960.10,3.74
8386,Bhavin Gokhale,2023-06-10,83.00,412.56,3.37
8387,Hunar Majumdar,2023-04-28,77.00,1638.13,3.33
8388,Anay Mammen,2022-12-12,90.00,867.55,3.53
8389,Drishya Sinha,2022-09-04,97.00,1897.84,3.14
8390,Aradhya Bandi,2023-06-21,44.00,1696.18,3.98
8391,Eshani Ramanathan,2023-01-22,33.00,1185.87,4.27
8392,Jiya Tripathi,2022-08-20,54.00,366.98,4.93
8393,Kavya Kata,2022-12-02,42.00,1336.51,3.80
8394,Mohanlal Dasgupta,2023-06-10,57.00,463.39,3.66
8395,Nayantara Mahal,2023-01-31,51.00,1193.36,4.79
8396,Hansh Dave,2023-06-25,84.00,822.54,3.02
8397,Aaina Guha,2023-06-09,11.00,1124.79,4.45
8398,Hazel Dugar,2023-04-29,53.00,1503.81,4.49
8399,Uthkarsh Wadhwa,2023-03-29,56.00,169.25,4.63
8400,Tiya Chander,2023-03-05,82.00,1973.90,3.19
8401,Vihaan Mander,2023-05-25,70.00,1570.08,4.24
8402,Tanya Chacko,2022-12-10,20.00,835.17,4.33
8403,Divit Rama,2022-11-07,40.00,1747.67,4.56
8404,Aradhya Verma,2023-06-25,90.00,531.67,4.57
8405,Jivika Devan,2022-08-18,44.00,889.23,4.32
8406,Manikya Lanka,2023-03-02,69.00,237.96,4.53
8407,Faiyaz Mahal,2023-01-25,94.00,1663.63,4.77
8408,Taimur Vohra,2022-12-01,26.00,1744.76,3.68
8409,Indrans Vig,2022-10-04,65.00,536.31,4.38
8410,Tiya Dash,2023-02-03,36.00,1152.99,4.44
8411,Samiha Upadhyay,2023-01-04,17.00,1174.29,4.37
8412,Yakshit Vig,2023-03-14,90.00,718.32,4.76
8413,Faiyaz Char,2023-05-13,38.00,1592.70,3.36
8414,Jayan Ramesh,2023-01-07,98.00,1307.39,3.63
8415,Jhanvi Choudhary,2022-08-14,74.00,1738.98,4.16
8416,Kabir Sarna,2023-02-19,64.00,639.05,4.22
8417,Yuvaan Roy,2023-01-05,17.00,1520.81,3.39
8418,Darshit Singhal,2023-02-16,92.00,861.77,4.84
8419,Kanav Shenoy,2023-01-06,61.00,495.77,4.45
8420,Vedika Rattan,2022-11-22,44.00,841.89,3.17
8421,Akarsh Varma,2023-04-18,64.00,1346.30,4.40
8422,Suhana Dubey,2022-12-21,48.00,1510.86,3.60
8423,Shalv Batta,2023-06-17,72.00,599.34,4.02
8424,Khushi Devan,2023-05-08,54.00,1205.39,3.55
8425,Dharmajan Khatri,2023-02-05,54.00,928.93,4.84
8426,Stuvan Borah,2023-02-26,70.00,1433.34,3.80
8427,Kismat Bawa,2022-08-11,45.00,799.27,3.65
8428,Badal Suresh,2023-07-04,40.00,1278.22,4.55
8429,Vivaan Tiwari,2022-08-31,61.00,431.67,4.68
8430,Indranil Ben,2022-10-28,59.00,600.25,4.72
8431,Eshani Divan,2023-05-30,15.00,1443.83,4.56
8432,Fateh Buch,2022-12-04,94.00,654.66,4.33
8433,Dishani Ahluwalia,2022-10-13,95.00,1964.41,3.77
8434,Umang Kaul,2022-09-04,60.00,875.81,3.01
8435,Advik Loyal,2022-09-28,44.00,344.28,4.90
8436,Jayesh Ray,2023-05-03,15.00,1283.77,3.43
8437,Vardaniya Shetty,2022-12-27,37.00,268.85,4.92
8438,Madhup Ramachandran,2023-02-11,48.00,1022.60,4.65
8439,Samaira Kalita,2023-06-03,35.00,601.04,3.81
8440,Kartik Tella,2023-03-20,33.00,698.48,3.20
8441,Rania Kannan,2023-04-10,96.00,740.52,3.57
8442,Elakshi Bhattacharyya,2023-05-20,77.00,540.24,4.26
8443,Anvi Arya,2022-12-26,92.00,693.52,3.58
8444,Miraan Bhandari,2023-06-30,74.00,244.04,4.71
8445,Myra Dugar,2023-04-04,25.00,1280.49,3.27
8446,Shlok Sachar,2023-01-07,14.00,1200.37,3.28
8447,Miraya Mane,2023-01-28,50.00,1829.97,3.01
8448,Vanya Seth,2023-04-06,70.00,972.59,3.98
8449,Adah Dasgupta,2023-07-02,21.00,306.70,4.89
8450,Lavanya Dyal,2022-11-29,17.00,577.77,3.96
8451,Eshani Chaudhari,2022-10-30,98.00,431.57,4.46
8452,Urvi Viswanathan,2023-01-25,82.00,954.75,3.69
8453,Yashvi Mahal,2022-10-24,33.00,511.11,4.09
8454,Madhav Upadhyay,2023-05-27,13.00,1451.26,4.05
8455,Lavanya Srinivas,2023-06-16,81.00,1597.34,4.12
8456,Sana Deshmukh,2022-10-11,40.00,1789.46,4.76
8457,Indrans Sule,2023-04-28,22.00,427.08,4.93
8458,Kabir Ravi,2022-10-01,91.00,1310.67,4.80
8459,Alia Ahluwalia,2022-10-25,34.00,1696.81,4.64
8460,Uthkarsh Dutta,2023-04-28,39.00,517.60,4.97
8461,Hunar Andra,2023-05-15,16.00,613.74,4.82
8462,Azad Sawhney,2022-09-27,41.00,185.09,4.35
8463,Heer Sani,2023-03-10,62.00,1867.66,3.74
8464,Saksham Mane,2022-09-30,45.00,242.90,4.05
8465,Nakul Bath,2022-09-09,56.00,1655.48,3.40
8466,Ritvik Doshi,2023-02-15,66.00,1601.59,3.59
8467,Farhan Buch,2023-04-01,48.00,521.85,4.47
8468,Nitara Suri,2023-04-19,86.00,1870.53,4.48
8469,Kavya Ahuja,2023-05-23,26.00,1760.60,3.79
8470,Aaina Jhaveri,2022-10-03,25.00,1261.40,3.15
8471,Vardaniya Doshi,2023-04-17,25.00,1095.86,3.66
8472,Jayesh Dar,2022-12-09,72.00,1951.82,4.60
8473,Yasmin Chandran,2022-11-06,88.00,1623.32,4.16
8474,Prerak Dhaliwal,2022-08-14,99.00,1301.52,3.17
8475,Adah Agate,2022-08-19,45.00,1968.98,4.31
8476,Nitya Wable,2023-06-03,54.00,1628.41,3.19
8477,Tushar Gopal,2023-02-27,93.00,1699.28,3.79
8478,Charvi Rege,2023-06-22,85.00,902.40,3.12
8479,Jayesh Walla,2023-04-19,64.00,843.46,3.22
8480,Mahika Saxena,2023-02-08,99.00,730.52,3.21
8481,Hiran Khosla,2023-02-06,27.00,267.69,4.60
8482,Arhaan Mann,2023-06-25,37.00,1716.82,4.49
8483,Aniruddh Anne,2022-11-10,26.00,685.02,3.78
8484,Eva Brar,2023-01-26,79.00,1878.55,4.15
8485,Aarna Ravi,2022-11-05,78.00,1445.87,3.17
8486,Taran Rege,2023-04-14,85.00,265.16,3.30
8487,Ryan Vyas,2023-01-08,91.00,196.53,4.72
8488,Nirvi Raju,2022-11-22,30.00,286.01,3.64
8489,Ahana  Virk,2022-12-28,99.00,1384.12,3.80
8490,Rania Varghese,2022-11-07,61.00,1414.06,3.73
8491,Damini Saraf,2023-03-02,71.00,308.09,3.16
8492,Nakul Madan,2023-06-13,100.00,1382.67,4.85
8493,Ehsaan Goswami,2022-11-14,85.00,104.08,4.30
8494,Mahika Gara,2023-01-04,38.00,368.14,3.83
8495,Miraan Wadhwa,2023-05-09,49.00,1192.77,3.32
8496,Rhea Ramaswamy,2022-12-01,24.00,711.38,3.32
8497,Sumer Ahuja,2022-11-01,25.00,1217.74,4.91
8498,Rohan Lalla,2023-03-23,47.00,1281.81,3.87
8499,Tara Tella,2023-02-08,71.00,1487.39,4.16
8500,Vritika Sant,2022-10-23,46.00,853.70,3.00
8501,Bhamini Gopal,2022-08-17,27.00,1969.29,4.66
8502,Yakshit Bala,2023-02-19,95.00,1407.00,3.17
8503,Akarsh Keer,2023-01-13,25.00,789.65,3.13
8504,Saksham Bhavsar,2022-08-12,93.00,1580.94,3.14
8505,Zoya Hans,2022-10-16,71.00,956.41,4.19
8506,Seher Ram,2023-05-19,33.00,631.92,3.13
8507,Damini Buch,2022-11-26,87.00,209.62,4.95
8508,Hiran Mahal,2023-03-19,85.00,335.02,3.85
8509,Samarth Reddy,2023-05-01,42.00,896.45,3.82
8510,Veer Bath,2022-10-16,81.00,467.97,3.88
8511,Ivana Borde,2022-08-11,89.00,1319.55,3.88
8512,Amani Vig,2023-04-08,97.00,1654.93,3.20
8513,Indrans Lall,2023-05-18,21.00,1687.36,4.24
8514,Ahana  Goswami,2022-12-02,62.00,1959.73,3.59
8515,Nirvaan Dutt,2022-10-11,74.00,287.38,4.70
8516,Khushi Ghose,2022-08-17,37.00,732.15,4.16
8517,Chirag Dewan,2023-05-05,39.00,1605.02,4.07
8518,Vedika Sekhon,2022-11-28,93.00,973.82,4.26
8519,Manjari Singhal,2022-12-24,19.00,1516.53,3.38
8520,Aniruddh De,2023-04-01,35.00,1824.14,3.21
8521,Amani Butala,2022-08-17,83.00,1746.25,3.55
8522,Lagan Bumb,2022-11-21,48.00,1857.73,3.74
8523,Vivaan Tandon,2022-12-17,58.00,287.95,3.11
8524,Bhamini Raval,2022-09-15,60.00,1036.11,3.57
8525,Lakshay Sheth,2023-03-14,68.00,1590.16,3.01
8526,Pihu Kurian,2022-10-25,67.00,1645.83,4.22
8527,Seher Apte,2023-07-03,38.00,1549.54,3.09
8528,Riaan Dani,2022-11-04,69.00,698.35,3.77
8529,Adira Bhasin,2023-04-17,69.00,1218.51,4.80
8530,Saanvi Sanghvi,2022-09-07,75.00,1379.80,4.84
8531,Aayush Vyas,2022-10-29,68.00,1920.27,3.71
8532,Kismat Subramanian,2023-01-10,28.00,564.05,4.15
8533,Reyansh Basu,2022-09-16,88.00,1593.29,4.97
8534,Ela Choudhary,2022-09-13,44.00,457.04,4.62
8535,Aarav Ramakrishnan,2023-01-17,91.00,510.16,3.21
8536,Miraya Hayer,2022-11-09,18.00,732.99,4.26
8537,Renee Badami,2022-10-30,80.00,1275.72,4.43
8538,Shayak Bumb,2023-07-03,71.00,1435.98,3.47
8539,Priyansh Bahl,2023-02-20,73.00,1110.21,3.90
8540,Jayan Sachar,2022-11-06,50.00,860.75,3.05
8541,Advik Desai,2022-08-15,10.00,1209.28,3.93
8542,Ayesha Bora,2023-06-17,63.00,1216.32,3.06
8543,Piya Dhaliwal,2023-03-13,11.00,255.10,3.47
8544,Nitya Gupta,2023-04-07,54.00,1607.85,4.47
8545,Ryan Ganguly,2023-02-09,86.00,1535.20,4.80
8546,Bhamini Dass,2023-02-26,72.00,1738.16,4.63
8547,Nehmat Sekhon,2023-04-28,23.00,1953.25,3.68
8548,Rati Edwin,2022-10-31,35.00,421.97,4.04
8549,Hridaan Bhargava,2023-03-08,90.00,1575.16,3.87
8550,Charvi Gopal,2023-05-14,83.00,1612.82,3.72
8551,Nirvi Hora,2023-02-23,26.00,182.60,4.50
8552,Ishita Kanda,2023-01-15,83.00,867.42,4.11
8553,Kiaan Borra,2023-03-14,41.00,111.34,4.60
8554,Zoya Barman,2022-12-25,97.00,1309.85,4.05
8555,Heer Solanki,2022-11-05,36.00,1605.19,3.45
8556,Jayan Chandran,2023-03-06,53.00,130.48,3.29
8557,Saanvi Roy,2023-06-11,57.00,493.06,3.22
8558,Indranil Contractor,2022-08-10,11.00,1929.51,4.82
8559,Aarna Dara,2023-02-08,46.00,597.35,3.58
8560,Krish Sandal,2023-05-23,32.00,1219.11,4.84
8561,Yashvi Arya,2022-10-07,21.00,1011.87,4.78
8562,Indrajit Vohra,2023-02-17,40.00,856.26,3.34
8563,Riaan Bhatt,2022-12-17,95.00,570.01,3.64
8564,Tarini Ratti,2023-07-05,80.00,1813.62,4.07
8565,Raghav Hayre,2023-05-27,85.00,975.95,4.96
8566,Jivika Edwin,2022-10-23,50.00,656.96,4.63
8567,Advika Dora,2023-04-15,26.00,964.33,4.47
8568,Yuvaan Dhillon,2023-01-21,75.00,1043.43,4.07
8569,Shalv Bhavsar,2022-08-15,39.00,1509.22,3.06
8570,Pihu Manne,2023-01-03,55.00,1391.06,4.80
8571,Jivin Aggarwal,2022-12-11,30.00,1128.83,4.42
8572,Dhanuk Ben,2022-08-31,87.00,770.13,4.97
8573,Ahana  Sarin,2022-10-03,66.00,442.44,4.40
8574,Vidur Hora,2023-06-16,45.00,970.88,3.07
8575,Kiara Bhagat,2022-11-09,21.00,583.65,4.39
8576,Dhanuk Saraf,2022-10-10,16.00,433.74,4.33
8577,Divij Dyal,2023-01-12,25.00,1699.54,4.22
8578,Raunak Jha,2022-11-18,68.00,479.70,4.72
8579,Uthkarsh Sachdev,2022-08-29,79.00,1074.75,4.17
8580,Uthkarsh Sha,2022-10-30,67.00,1856.63,3.43
8581,Arhaan Bawa,2023-03-28,95.00,1886.83,3.55
8582,Pari Varughese,2023-06-07,24.00,757.72,3.94
8583,Ivan Walia,2023-05-09,39.00,1243.11,3.69
8584,Mannat Lal,2023-03-11,97.00,1399.62,4.17
8585,Ranbir Shanker,2023-06-27,57.00,237.16,3.10
8586,Reyansh Jhaveri,2023-04-08,96.00,1757.12,3.59
8587,Vaibhav Ravi,2023-04-07,77.00,1062.63,3.47
8588,Yasmin Mallick,2023-06-20,38.00,1268.90,4.02
8589,Kabir Sachar,2023-03-22,57.00,1299.93,4.02
8590,Mohanlal Wali,2023-04-09,76.00,1245.73,3.92
8591,Divij Jayaraman,2022-08-29,32.00,1169.74,3.18
8592,Hazel D’Alia,2022-08-16,39.00,1985.06,3.61
8593,Vedika Lalla,2023-02-14,29.00,1725.05,3.73
8594,Jiya Ghose,2023-04-22,84.00,497.07,4.08
8595,Kanav Kibe,2023-03-02,47.00,1641.10,4.48
8596,Dhruv Tailor,2022-12-26,39.00,348.37,4.23
8597,Keya Sridhar,2023-02-09,79.00,1280.32,3.40
8598,Vihaan Vasa,2023-05-24,24.00,1608.32,4.54
8599,Miraya Chopra,2022-11-09,22.00,278.93,4.84
8600,Riya Chaudry,2022-09-13,88.00,324.08,3.38
8601,Hiran Garde,2022-09-01,24.00,1886.24,4.54
8602,Alisha Kanda,2023-02-03,65.00,986.99,4.45
8603,Keya Chandran,2022-11-22,53.00,537.63,3.25
8604,Pranay Rau,2022-11-04,88.00,1566.57,3.22
8605,Mamooty Wadhwa,2022-08-26,96.00,1064.91,4.74
8606,Tiya Master,2023-03-05,75.00,609.94,3.73
8607,Miraan Ravel,2023-02-26,44.00,878.13,3.66
8608,Tarini Bose,2022-09-21,56.00,313.49,3.72
8609,Ira Dara,2022-11-22,90.00,720.52,3.07
8610,Hazel Golla,2022-08-17,12.00,1796.10,3.45
8611,Damini Sandal,2023-07-06,87.00,1669.56,3.52
8612,Ishaan Mahajan,2023-07-05,94.00,481.93,3.45
8613,Azad Sathe,2023-04-20,43.00,391.80,3.57
8614,Miraya Brar,2023-02-11,92.00,659.92,4.35
8615,Vritika Balakrishnan,2022-10-02,45.00,820.39,4.50
8616,Jivin Choudhry,2022-12-16,92.00,1586.77,3.13
8617,Vivaan Bora,2023-01-23,13.00,804.87,4.91
8618,Rasha Sandhu,2022-11-28,71.00,1429.60,4.72
8619,Kiaan Ray,2023-02-18,95.00,1986.87,3.55
8620,Ivana Loyal,2023-04-06,25.00,1887.51,3.10
8621,Dhanuk Wali,2022-08-19,58.00,1392.55,4.87
8622,Eva Behl,2023-01-27,42.00,790.07,3.80
8623,Yuvraj  Sandal,2022-09-26,71.00,140.59,3.97
8624,Vanya Dave,2022-08-23,61.00,1766.76,4.08
8625,Saksham Hayer,2023-03-13,88.00,1097.90,3.90
8626,Zeeshan Samra,2023-04-21,85.00,789.36,3.85
8627,Drishya Mani,2023-04-15,96.00,435.73,3.25
8628,Vivaan Saran,2023-05-08,38.00,526.51,3.25
8629,Madhup Dua,2023-01-20,23.00,1159.83,4.20
8630,Adah Dhaliwal,2022-08-23,15.00,1046.18,3.05
8631,Nishith Tailor,2022-09-19,57.00,482.53,4.49
8632,Arnav Bedi,2023-05-27,40.00,1593.90,3.35
8633,Azad Basu,2022-08-23,100.00,314.43,3.96
8634,Reyansh Konda,2022-11-17,63.00,867.06,4.73
8635,Zoya Verma,2023-04-25,68.00,1808.71,3.72
8636,Rhea Bhalla,2023-01-12,32.00,1914.71,3.02
8637,Hrishita Dyal,2023-02-26,32.00,133.19,4.08
8638,Jivika Handa,2023-04-26,19.00,1342.73,3.74
8639,Shray Tara,2023-01-19,84.00,1892.85,4.56
8640,Darshit Swaminathan,2022-11-15,41.00,1299.68,4.12
8641,Samiha Lalla,2023-02-03,69.00,754.31,3.87
8642,Navya D’Alia,2023-02-14,81.00,590.98,3.96
8643,Rhea Kara,2023-03-26,97.00,1168.36,4.80
8644,Ivan Sachdev,2023-01-11,26.00,258.10,3.38
8645,Lavanya Wable,2023-01-11,31.00,1138.03,4.99
8646,Priyansh Choudhury,2022-09-17,38.00,1596.07,4.62
8647,Kimaya Kothari,2023-06-29,60.00,1177.89,3.93
8648,Hazel Maharaj,2023-05-15,60.00,280.46,4.92
8649,Kavya Sengupta,2022-12-21,100.00,1618.56,3.52
8650,Anahita Biswas,2023-05-29,54.00,173.35,3.25
8651,Rati Batta,2023-06-01,97.00,1766.44,4.10
8652,Divij Mane,2023-03-22,51.00,1178.66,4.19
8653,Dhanush Walla,2023-02-16,25.00,1848.55,4.51
8654,Advika Hayer,2022-12-23,26.00,971.28,4.32
8655,Anvi Bhakta,2023-01-02,26.00,1029.64,4.23
8656,Amani Thakkar,2023-04-29,39.00,558.47,3.69
8657,Faiyaz Karan,2023-02-19,41.00,1463.41,4.97
8658,Kiara Gala,2022-08-14,75.00,1853.63,3.35
8659,Dharmajan Khosla,2022-08-13,63.00,427.63,4.19
8660,Anaya Gopal,2023-02-03,31.00,125.41,4.91
8661,Manjari Varkey,2022-11-07,56.00,703.88,4.00
8662,Amani Bail,2022-12-22,59.00,671.44,3.27
8663,Arnav Krishnamurthy,2022-12-24,11.00,1916.89,4.95
8664,Kavya Sinha,2023-07-03,91.00,1838.75,4.84
8665,Reyansh Chahal,2023-01-29,55.00,1797.83,4.95
8666,Sara Sodhi,2022-12-21,97.00,433.85,3.46
8667,Kabir Koshy,2023-04-25,43.00,1475.89,4.36
8668,Piya Gokhale,2023-06-25,52.00,978.19,4.32
8669,Krish Devi,2022-11-25,18.00,643.61,4.79
8670,Mannat Yohannan,2023-05-28,22.00,360.19,4.61
8671,Ira Chad,2022-11-18,35.00,1126.60,4.92
8672,Kashvi Borah,2023-01-07,30.00,322.38,3.06
8673,Heer Bhattacharyya,2023-07-10,33.00,560.83,4.03
8674,Dharmajan Koshy,2023-01-29,87.00,981.94,3.71
8675,Miraan Borah,2022-10-19,80.00,559.21,4.74
8676,Mohanlal Din,2023-02-05,97.00,703.14,3.05
8677,Hansh Kaur,2023-04-28,42.00,381.77,3.14
8678,Divij Sarraf,2022-12-31,39.00,695.82,3.84
8679,Saksham Dar,2023-03-03,77.00,1843.97,3.80
